SA2_code,y.lung.male,sd.lung.male,y.lung.female,sd.lung.female,y.lung.persons,sd.lung.persons
31211,0.1906203596086497,0.18826297363610867,-0.10536051565782628,0.1876146837374068,0.0769610411361284,0.1607556360407629
31212,0.494696241836107,0.19000216624861038,0.02955880224154443,0.2052161296857109,0.412109650826833,0.16584408936218703
31213,0.11332868530700327,0.14563644625018596,-0.06187540371808753,0.14948322687830315,0.04879016416943205,0.13198700794822893
31214,0.19885085874516517,0.16626411744378417,0.01980262729617973,0.16519748831321282,0.17395330712343798,0.14138893481468304
31215,0.1570037488096647,0.1722920882787971,-0.030459207484708574,0.1686549999668606,0.10436001532424286,0.14331754360530716
31216,0.2151113796169455,0.14264533786691913,-0.12783337150988489,0.14966724999360115,0.0769610411361284,0.12135188709382919
31217,0.17395330712343798,0.15738410312288512,0.02955880224154443,0.15658848692840227,0.1906203596086497,0.13288533660794236
31218,0.19885085874516517,0.1478209979966866,-0.08338160893905101,0.14816111138947813,0.11332868530700327,0.1282216470820949
31219,0.19885085874516517,0.1509415219851744,-0.07257069283483537,0.15087461436175773,0.12221763272424911,0.13072387907958977
31220,0.23901690047049992,0.14878130132228085,-0.10536051565782628,0.13820150721193858,0.11332868530700327,0.1282216470820949
31221,0.16551443847757333,0.4089129631184183,-0.06187540371808753,0.3481897405322436,0.09531017980432493,0.3673748129999334
31222,0.2700271372130602,0.17885170944492335,-0.21072103131565253,0.2047660157777052,0.03922071315328133,0.1552903016514263
31223,0.2700271372130602,0.13295975196383172,-0.07257069283483537,0.1589732618904772,0.16551443847757333,0.10863367206258762
31224,-0.05129329438755058,0.13592075204311024,0.009950330853168092,0.13657214578832216,-0.030459207484708574,0.12115988615767076
31225,0.09531017980432493,0.1409456003204888,-0.020202707317519466,0.13225490193266295,0.058268908123975824,0.11191981044607333
31226,-0.01005033585350145,0.13898704098009823,-0.08338160893905101,0.13979692272841873,-0.05129329438755058,0.10627400163123228
31227,0.06765864847381486,0.15505352446870824,0,0.16061772440818042,0.058268908123975824,0.13088868965104988
